HCPCS,MOD,DESCRIPTION,STATUS CODE,WORK RVU,NON-FAC PE RVU,NON-FAC NA INDICATOR,FACILITY PE RVU,FACILITY NA INDICATOR,MP RVU,NON-FACILITY TOTAL,FACILITY TOTAL,PCTC IND,GLOB DAYS,PRE OP,INTRA OP,POST OP,MULT PROC,BILAT SURG,ASST SURG,CO-SURG,TEAM SURG,ENDO BASE,CONV FACTOR,PHYSICIAN SUPERVISION OF DIAGNOSTIC PROCEDURES,CALCULATION FLAG,DIAGNOSTIC IMAGING FAMILY INDICATOR,PE USED FOR OPPS PAYMENT AMOUNT,PE USED FOR OPPS PAYMENT AMOUNT,MP USED FOR OPPS PAYMENT AMOUNT
S5161,,Emer rspns sys serv permonth,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5162,,Emer rspns system purchase,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5165,,Home modifications per serv,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5170,,Homedelivered prepared meal,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5175,,"Laundry serv,ext,prof,/order",I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5180,,Hh respiratory thrpy in eval,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5181,,Hh respiratory thrpy nos/day,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5185,,Med reminder serv per month,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5190,,Wellness assessment by nonph,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5199,,Personal care item nos each,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5497,,Hit cath care noc,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5498,,Hit simple cath care,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5501,,Hit complex cath care,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5502,,Hit interim cath care,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5517,,Hit declotting kit,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5518,,Hit cath repair kit,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5520,,Hit picc insert kit,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5521,,Hit midline cath insert kit,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5522,,Hit picc insert no supp,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5523,,Hip midline cath insert kit,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5550,,Insulin rapid 5 u,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5551,,Insulin most rapid 5 u,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5552,,Insulin intermed 5 u,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5553,,Insulin long acting 5 u,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5560,,Insulin reuse pen 1.5 ml,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5561,,Insulin reuse pen 3 ml,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5565,,Insulin cartridge 150 u,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5566,,Insulin cartridge 300 u,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5570,,Insulin dispos pen 1.5 ml,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S5571,,Insulin dispos pen 3 ml,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8030,,Tantalum ring application,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8035,,Magnetic source imaging,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8037,,Mrcp,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8040,,Topographic brain mapping,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8042,,Mri low field,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8055,,Us guidance fetal reduct,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8080,,Scintimammography,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8085,,Fluorine-18 fluorodeoxygluco,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8092,,Electron beam computed tomog,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8096,,Portable peak flow meter,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8097,,Asthma kit,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8100,,Spacer without mask,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8101,,Spacer with mask,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8110,,Peak expiratory flow rate (p,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8120,,O2 contents gas cubic ft,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8121,,O2 contents liquid lb,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8130,,Interferential stim 2 chan,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8131,,Interferential stim 4 chan,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8185,,Flutter device,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8186,,Swivel adaptor,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8189,,Trach supply noc,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8210,,Mucus trap,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8265,,Haberman feeder,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8270,,Enuresis alarm,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8301,,Infect control supplies nos,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8415,,Supplies for home delivery,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8420,,Custom gradient sleev/glov,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8421,,Ready gradient sleev/glov,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8422,,Custom grad sleeve med,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8423,,Custom grad sleeve heavy,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8424,,Ready gradient sleeve,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8425,,Custom grad glove med,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8426,,Custom grad glove heavy,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8427,,Ready gradient glove,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8428,,Ready gradient gauntlet,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8429,,Gradient pressure wrap,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8430,,Padding for comprssn bdg,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8431,,Compression bandage,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8450,,Splint digit,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8451,,Splint wrist or ankle,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8452,,Splint elbow,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8460,,Camisole post-mast,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8490,,100 insulin syringes,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8930,,Auricular electrostimulation,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8940,,Hippotherapy per session,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8948,,Low-level laser trmt 15 min,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8950,,"Complex lymphedema therapy,",I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8990,,Pt or manip for maint,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S8999,,Resuscitation bag,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9001,,Home uterine monitor with or,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9007,,Ultrafiltration monitor,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9024,,Paranasal sinus ultrasound,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9025,,Omnicardiogram/cardiointegra,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9034,,Eswl for gallstones,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9055,,Procuren or other growth fac,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9056,,Coma stimulation per diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9061,,Medical supplies and equipme,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9083,,Urgent care center global,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9088,,Services provided in urgent,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9090,,Vertebral axial decompressio,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9097,,Home visit wound care,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9098,,Home phototherapy visit,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9110,,Telemonitoring/home per mnth,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9117,,Back school visit,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9122,,Home health aide or certifie,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9123,,Nursing care in home rn,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9124,,"Nursing care, in the home; b",I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9125,,"Respite care, in the home, p",I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9126,,"Hospice care, in the home, p",I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9127,,"Social work visit, in the ho",I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9128,,"Speech therapy, in the home,",I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9129,,"Occupational therapy, in the",I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9131,,Pt in the home per diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9140,,"Diabetic management program,",I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9141,,"Diabetic management program,",I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9145,,Insulin pump initiation,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9150,,Evaluation by ocularist,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9152,,"Speech therapy, re-eval",I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9208,,Home mgmt preterm labor,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9209,,Home mgmt pprom,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9211,,Home mgmt gest hypertension,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9212,,Hm postpar hyper per diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9213,,Hm preeclamp per diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9214,,Hm gest dm per diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9325,,Hit pain mgmt per diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9326,,Hit cont pain per diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9327,,Hit int pain per diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9328,,Hit pain imp pump diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9329,,Hit chemo per diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9330,,Hit cont chem diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9331,,Hit intermit chemo diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9335,,Ht hemodialysis diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9336,,Hit cont anticoag diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9338,,Hit immunotherapy diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9339,,Hit periton dialysis diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9340,,Hit enteral per diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9341,,Hit enteral grav diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9342,,Hit enteral pump diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9343,,Hit enteral bolus nurs,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9345,,Hit anti-hemophil diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9346,,Hit alpha-1-proteinas diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9347,,Hit longterm infusion diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9348,,Hit sympathomim diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9349,,Hit tocolysis diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9351,,Hit cont antiemetic diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9353,,Hit cont insulin diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9355,,Hit chelation diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9357,,Hit enzyme replace diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9359,,Hit anti-tnf per diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9361,,Hit diuretic infus diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9363,,Hit anti-spasmotic diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9364,,Hit tpn total diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9365,,Hit tpn 1 liter diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9366,,Hit tpn 2 liter diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9367,,Hit tpn 3 liter diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9368,,Hit tpn over 3l diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9370,,Ht inj antiemetic diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9372,,Ht inj anticoag diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9373,,Hit hydra total diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9374,,Hit hydra 1 liter diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9375,,Hit hydra 2 liter diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9376,,Hit hydra 3 liter diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9377,,Hit hydra over 3l diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9379,,Hit noc per diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9381,,Hit high risk/escort,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9401,,Anticoag clinic per session,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9430,,Pharmacy comp/disp serv,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9433,,Medical food oral 100% nutr,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9434,,Mod solid food suppl,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9435,,Medical foods for inborn err,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9436,,Lamaze class,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9437,,Childbirth refresher class,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9438,,Cesarean birth class,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9439,,Vbac class,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9441,,Asthma education,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9442,,Birthing class,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9443,,Lactation class,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9444,,Parenting class,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9445,,Pt education noc individ,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9446,,Pt education noc group,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9447,,Infant safety class,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9449,,Weight mgmt class,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9451,,Exercise class,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9452,,Nutrition class,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9453,,Smoking cessation class,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9454,,Stress mgmt class,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9455,,"Diabetic management program,",I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9460,,"Diabetic management program,",I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9465,,"Diabetic management program,",I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9470,,"Nutritional counseling, diet",I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9472,,Cardiac rehabilitation progr,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9473,,Pulmonary rehabilitation pro,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9474,,Enterostomal therapy by a re,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9475,,Ambulatory setting substance,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9476,,Vestibular rehab per diem,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9480,,Intensive outpatient psychia,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9482,,Family stabilization 15 min,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9484,,Crisis intervention per hour,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
S9485,,Crisis intervention mental h,I,0,0,,0,,0,0,0,9,XXX,0,0,0,9,9,9,9,9,,35.9996,9,0,99,0,0,0
